date,rate(kg/s)
2050-10-23T06:36:00,13.1293963468604
2050-10-23T07:36:00,13.1262424241159
2050-10-23T08:36:00,13.1231854172149
2050-10-23T09:36:00,13.1202203413936
2050-10-23T10:36:00,13.1173318665047
2050-10-23T11:36:00,13.1145126349948
2050-10-23T12:36:00,13.1117652335762
2050-10-23T13:36:00,13.1090893073594
2050-10-23T14:36:00,13.1064824932861
2050-10-23T15:36:00,0
2050-10-23T16:36:00,0
2050-10-23T17:36:00,0
2050-10-23T18:36:00,0
2050-10-23T19:36:00,0
2050-10-23T20:36:00,0
2050-10-23T21:36:00,0
2050-10-23T22:36:00,0
2050-10-23T23:36:00,0
2050-10-24T00:36:00,0
2050-10-24T01:36:00,15.1294081836374
2050-10-24T02:36:00,13.2324815722956
2050-10-24T03:36:00,13.558657435265
2050-10-24T04:36:00,13.4023495571613
2050-10-24T05:36:00,13.3640836340337
2050-10-24T06:36:00,13.3222374827448
2050-10-24T07:36:00,13.2920806313727
2050-10-24T08:36:00,13.2665527277091
2050-10-24T09:36:00,13.2452514351575
2050-10-24T10:36:00,13.2275775503706
2050-10-24T11:36:00,13.2125796350084
2050-10-24T12:36:00,13.1995914593257
2050-10-24T13:36:00,13.1882057580766
2050-10-24T14:36:00,13.1781273247433
2050-10-24T15:36:00,13.1691216356274
2050-10-24T16:36:00,13.1609670217607
2050-10-24T17:36:00,13.1535383587591
2050-10-24T18:36:00,13.1467003229551
2050-10-24T19:36:00,13.1403487202295
2050-10-24T20:36:00,13.1344544211424
2050-10-24T21:36:00,13.1289680161568
2050-10-24T22:36:00,13.1238421249915
2050-10-24T23:36:00,13.1190049976147
2050-10-25T00:36:00,13.1144356360728
2050-10-25T01:36:00,13.1101165071131
2050-10-25T02:36:00,13.1060283295775
2050-10-25T03:36:00,13.1021508393249
2050-10-25T04:36:00,13.098464587149
2050-10-25T05:36:00,13.0949518134049
2050-10-25T06:36:00,13.0915430736526
2050-10-25T08:36:00,13.088286327592
